529,gather your ingredients boil the water add the ivory soap and beeswaxparaffin remove from the heat and add oil pour into a jar or container use the saddle soap
530,gather your ingredients melt the glycerin add the milk or cream pour into the airtight container
531,gather your ingredients melt the glycerin add the lexol soap add the essential oil pour into a jar or airtight container
532,choose your rope decide what length you want the finished lead line to be cut your rope to the right length start the braiding   in order to start making your lead line tie the ends on one side together to keep the braiding from falling apart secure your braiding by making a simple knot with your pieces take some thin rope and wrap it around the three endscontinue this until you reach the end of your lead linewhen you are finished tie a couple of knots at one spot and cut your thin ropeglue the ends of the thin rope to the braiding to secure them fold the other end of your lead line in half to create a loopmake a couple of knots with the ends of the rope going around the base of the loop to secure it take some thin rope and wrap it around the three endscontinue wrapping until you reach the end of your three endswhen you are finished tie a couple of knots at one spot and cut your ropeglue the ends of the thin rope to the braiding to secure them use your rope
533,measure the length of the saddle for which you are making the rack using 2x12 boards cut two boards the length of the saddle for the top    cut two more boards for the height of the rack you would like to make it    cut these two boards on one end at about 30 degrees to angle the top boards so that the saddle may rest comfortably nail or screw these two standing boards to the top two boards    cut a board using the length of the saddle minus twice the width of the board for the center support nail or screw the support board between the two standing boards    cut two more boards the width of the saddle rack    nail or screw these two boards on the bottom of the standing boards    stand the rack upright    rest your saddle blanket on the stand    rest your saddle on the blanket
534,learn what the bars are locate the cantle find the fork of the saddle locate the pommel find the gullet understand the term âsaddle treeâ examine the rocker of a saddle look at the twist of the saddle examine the flare of the saddle check out the seat of the saddle
535,examine your horseâs withers look at the horseâs topline look at the length of your horseâs back consider the horseâs age
536,determine the type of saddle you want consider your body type take your seat measurement determine your size in an english saddle determine your size in a western saddle measure the seat of an english saddle measure the seat of a western saddle try on many different saddles
537,check the bar width check the bar slope check the bar flare check the gullet
538,put the long end of the halter around the horses neck and tie a bowline knot put a loop over the horses nose    follow this with a second loop pass the second loop under the first    make sure that the second loop is long enough to pass over the ears of the horse    have the halter sit over the ears and forelock
539,warm the oil apply the oil rub in the oil let the saddle sit wipe off excess oil repeat the process apply a conditioner
540,place the saddle on a stand remove all attachments wipe off dust and dirt wash the saddle rinse the leather dry the saddle
541,wipe down your saddle often condition and oil your saddle regularly store saddles properly replace any cracked leather
542,check that the halter head collar size fits the size of your ponys head stand to the left side of your pony allow the pony to sniff your hands as well as the halter put a lead rope over the the ponys neck so that should he start to wander off before the halter is on you can hold him back start with the halter ready to be put on the horse hold the nose band in one hand put the ponys muzzle through the loop meant for the nose making sure not to let the halter get twisted put the top of the halter carefully over the ponys ears to lead the pony clip a lead rope to one of the rings on the halter    to tie a pony use a slip knot or a quick release knot
543,place the saddle pad on the horses back place the saddle on your horseâs back check the gullet clearance check the horseâs topline check the bar flare pay attention to your horse throughout the fitting process check the space from your seat to the swell check your seat and the cantle place your feet in the stirrups
544,strike up a conversation send your crush flirtatious signals and see if he or she responds make eye contact
545,create a friendship and be around the crush more spend more time with the person donât push it too far too fast be a person they can depend on learn more about their interests
546,look your best but most importantly be your natural self smile a lot and keep a positive attitude be confident in yourself
547,take everything from the tack room and set in it the shade somewhere outside hang rugs saddle cloths and boots out to air in a breeze if possible    take everything out of storage boxes making sure any dust dirt and hair also comes out    take plastic storage containers and hose them with mild soap and water them let them dry in the sun facing on a side put any suitable small items in the water to soak shakewipe the excess water off and dry them with a towel or cloth    dust any shelves saddle racks bridle hooks cabinets tables surfaces etc sweep the whole tack room if the floor is really dirty use a floor cleaner to get the remaining gunk off    now to clean the bathroom if the tack room has one replace or fix anything that is broken repack the storage boxes bring the storage boxes back in and put them away put up the saddles on the racks wipe the tack with a damp cloth and cover the saddle with a breathable cover or clean saddlecloth wash any dirty rugs and saddle cloths
548,head over to the nearest horse supply store and purchase a couple bars of glycerin soap its cheap a soft cloth a sponge and leather conditioner keep a bar right next to the place where you tack up your horse along with a small bucket of water and a sponge    every time you are finished riding dampen the sponge with a good wring out swipe it on the soap and give your saddle and bridle a quick once over dry off the saddle with a clean towel or if you air dry you will have to use oil to get the mosser back into the tack get some leather conditioner preferably marketed specifically for horse tack and put it on the saddle remove the stirrup leathers from the saddle and set them aside clean as above    dip the bit and stirrups in a bucket of pure roomtemperature water
549,remove the stirrup leathers and stirrups from the saddle get your tack cleaning sponge and get it soaking wet then squeeze most of the water out until it is no longer dripping at all rub the soapy sponge all over the saddle working up a nice lather wipe all excess lather off of the saddle with a rag once you are done    put neatsfoot oil on a separateâ   sponge you will never get oil out of the sponge but just enough to make it very slightly damp with oil    rub the oil all over your saddle making sure to get the bottom and all nooks and crannies    once the oil dries put leather conditioner on a rag and rub it all over the saddle repeat these steps on the stirrup leathers    reattach the stirrup leathers remember if you have safety stirrups the rubber bands go towards the front of the saddle
550,take the bridle apart by undoing all of the buckles on it making sure to note which holes all of the buckles are on take the bit and put it in a bowl of very hot water clean each separate piece of the bridleâ   thoroughly using the same soapoilconditioner process as used for the saddle remove the bit from the hot water and rub away any gunk that may be left on it    carefully put the bridle back together in the same way that it was before you took it apart clean any other leather tack items martingale breastplate draw reins cruppers etc
551,find a way to send it to your crush figure out what to say edit the note a few times once you think that the note is perfect you are ready to write once you re done with everything put step 1 into action    make sure to observe hisher reactions towards the note
552,attempt to become their best friend hint be a shoulder to lean on keep trying back off only listen to feedback from her if you re sure you want to take the relationship further tell her
553,make sure you have a friend or two close by try dressing up a bit if you think you may run into your crush wear sunglasses if you have trouble making eye contact keep your breathing even and steady be a good conversationalist keep yourself from pretending to be someone you re not try not to be a showoff be sure to avoid literally showing off avoid gossip and negative talk in general
554,decide on the type of saddle you want take your seat measurement determine your size in an english saddle determine your size in a western saddle check an english saddle for proper fit check a western saddle for proper fit check the stirrup length position the saddle check the gullet check the bar slope check the bar flare check the bar width test the girth pay attention to your horseâs response
555,talk to other potential dates laugh and giggle at the other personâs jokes use body language play with your hair
556,know your worth wear your favorite outfit keep yourself open make eye contact own the room
557,tell them you have plans donât text them when youâre out go out with your friends participate in new activities post on social media
558,limit how much information you provide hesitate before agreeing to plans mention your big plans send mixed signals talk to others before you talk to your crush share a deep thought
559,get a binder have a crush write all about what you think of them cute adorable hot loving sensitive etc get photos write all your connections with them write your name and their last name together write their name and hearts all around it    add in mementos from time you ve spent together what does the future hold see all those empty pages love them
560,learn about your crush tell your jokes to others learn other peoples jokes practice tell jokes use observational humor tease her perform physical comedy do impressions
561,remember things focus work your way into the other persons life give special treatment make time for this person contact him or her just because make eye contactit might sound trite to say that eyes are windows to the soul but in a lot of ways that seems to be true smile look your best touch your crush touch yourself ask questions tease drop hints get an inside joke say the other persons name ask for his or her opinion
562,make eye contact touch him unexpectedly but appropriately say his name wear a subtle signature fragrance
563,live your own life be yourself do nt overthink it
564,ask him questions about himself and listen to what he says do nt play hard to get maintain a sense of mystery
565,be cool dress casually wear a simple tshirt and pantstrousers be polite smile at himher when heshe sees you do nt laugh at everything heshe says because they may get annoyed
566,use neat paper use a fairly new standard pen be aware of how you write keep your noteletter short sweet and to the point if you choose a poem if you choose just a standard note form do it like a letter but leave out the date a tracer is a certain key phrase that is unique to that note or in other cases all of your notes sign off send it the easiest way to deliver the note especially if you are in school is to slide it in a locker vent slip it in her booksbackpack hide it in her room listen prepare the next ones meet
567,look approachable dress well be yourself get to know your crush get to know the interests of your crush get friendly with your crushs friends or mates hang around your crush more give your crush compliments now and again tell your friends that you like your crush check that your crush is nt already dating or has the hots for someone else casually flirt with your crush pluck up the courage to tell your crush you like them ask your crush how he or she feels about you begin dating
568,make sure you have the right equipment and cleaning products select the piece of gear that requires cleaning look at your bridle before undoing any buckles undo reins and bit from the bridle    soak the bit in a bucket of warm water undo all buckles and put the pieces in a formation so it resembles a bridle and where each piece should go    start by using the first cloth to rub down the leather making sure you remove any built up grass and dirt oil the bridle so it is shiny rub the leather down so you remove most of the oil and wax using the final cloth polish the leather using short quick movements using the tooth picks poke every hole to remove wax and oil ensure you have an old toothbrush not your younger sisters and toothpaste rinse the bit and let dry put all the leather pieces back together find any problems such as cuts and stains
569,prepare your halter call the horse approach with the halter in your left hand walk slowly to the horses left side allow your horse to sniff your hand position the halter in the same direction as the horses head loop the lead line over the horses head guide the halter over the nose and ears buckle the halter reassure your horse as needed make sure the halter fits properly practice basic safety guidelines start young if possible handle your horses head ears and neck introduce your horse to the halter practice leading avoid punishing your horse
570,use their name include a compliment craft a poem or draw a picture be confident donât be too forward leave it on their desk or locker if you re a student leave the note at a place you know theyâll wind up donât violate their personal space let them know who you are if they do nt already pass them a note ask them if they want to do something stop leaving notes if you think the person doesnât like you
571,watch his body language notice when he goes out of his way for you notice if he treats you differently from his friends see if he s nice to your friends see if he wants you to meet his friends see if he s always doing you favors see if he always ends up by your side in group settings see how he acts around other girls see what he does when you re apart notice the types of things you do together see if he tries to impress you see if he laughs extra hard around you see if he acts nervous around you see if you catch him looking at you see if he starts preening around you pay attention to how he talks to you see how long it takes him to talk to you see if he puts down other guys in front of you see if he s always teasing you see what he says to you about other girls see if he really opens up to you make sure you ask him yourself find the best place and time to ask him just come right out and say it react appropriately
572,observe her talk about your crush talk about prom plans ask her who she s interested in talk with your friends read your best friends social networking posts check whether your best friend is talking to your crush online try asking outright be kind
573,think positive look for signs of interest from the other person respond with similar signals to show your interest change your position if there is definite interest make a final confirmation pluck up the courage and ask himher be happy if heshe tells you that they like you or asks you out
574,check your tack every single time before you mount any horse go to the horses head and check to be sure the bit is sitting in the horses mouth properly check the noseband so its not too tight nor too loose check the throat latch to be sure it is not too loose or too tight check the reins next to be sure they are fastened properly onto the bit and that the ends are tucked into their keepers as well move onto the saddle next review any leg wraps check the martingale get ready to ride
575,set your budget research fair prices purchase from a reputable retailer read up on saddle types determine what the saddleâs main use will be choose leather or synthetic maintain adequate space between pommel measure saddletree size and shape on western saddles check for tightness on english saddle gauge appropriate saddle size buy a saddle that fits your horses build observe your horseâs response to the saddle
576,take the halter off the horse hold up the bridle and align everything to avoid tangles put the headstall on the horse gently bit first remembering to push the ears forward one at a time not reaching through and pulling them forward uncomfortably fasten the throatlatch fasten the noseband or cavesson approx one inch below the cheek bone about halfway between the corner of his eye and top of his nostril fasten the flash and situate the buckle examine the bridle from the front and both sides store the bridle
577,tie your horse groom the horse if you want to do the bridle first tie your ponys headcollar so that it is around his neck put on the saddle padblanketcloth place the saddle gently on the horses back put on his cinch or girth put on the horses boots unbuckle the cross ties hold the crown noseband and throat latch in your right thumb under and over the horses head put the crownheadpiece of the bridle over the horses ears buckle the throat latch buckle the nose band if you have a flash buckle it mount your horse and you are ready to ride
578,make sure your girth fits it is best to break in a saddle with an older set of well maintained stirrup leathers do not ride in your saddle the day you bring it home tack up your horse being very careful to have your girth adjusted and the buckle of your stirrup leathers pulled up to the stirrup bar ride as usual for at least an hour check your girth frequently when you have completed the ride lightly treat the underside of the saddle as above you can work the billets with a glycerin wash knead the glycerin in until they become more pliable buff the top leather with a soft flannel cloth allow the saddle to sit for 2 to 3 days before putting into use
579,thread a piece of twine through one of the bit guards and tie the ends together to make a loop   put your foot through one of the loops and press your weight down    pull up on the other loop to stretch the bit guard enough to pass the bit through the opening    cut both twine pieces near the knot and remove them from the bit guard    using the same two pieces of twine repeat steps 24 to put on the second bit guard    when you bridle your horse put one bit guard on each side of his mouth
580,check that you have the correct bridle size halter your horse so the main part is around the horses neck pick up and position your bridle drape the reins over your horses neck    switch hands holding the bridle have the horse drop his head for the bit slip the crown of the bridle over the horseâs ears adjust the brow band buckle the throatlatch check the fit of the bridle remove the halter once youâre satisfied with the bridleâs positioning hold your horse by sliding the reins from their neck and gathering them in your hand
581,look at the obvious talk to him text him become friends with his friends guys like having a girlfriend that s comfortable being with him and his friends become friends with him but do nt become too close or it could ruin your chance with him does he want you to help him with projects or always pick you as his partner in school does he always give you hugs does he always smile when he looks at you or shows interest
582,pick western style riding for more informal riding check that you have the correct bridle size make sure that both you and the horse are calm secure your horse have your horse drop their head slip the bit into your horseâs mouth with the treat keep pressure on the crown while slipping it over their ears give your horse a treat for being good remove the halter once the main part of the bridle is on the horse    buckle the throatlatch check the bridles fit gather your reins in your right hand
583,deal with a horse that objects to the bit train your horse to open their mouth for the bit keep your horse from getting nervous
584,have self confidence spend some time together find somewhere you and this person can be alone together even if you re just behind the crowd talking to each other    get comfortable with the person go with your gut if you are friends but not in regular contact then you have to get them to interact with you and then you have to be with them to then tell them how you feel    it will probably be a moment where you re talking alone with this person when you can say i was wondering do you like me it might feel like there never is a time to tell them always tell the truth to them be honest everyone likes somebody who will tell them the truth even if that s not exactly what they wanted to hear    do nt go straight out and ask your crush do they like you become good friends with your crush and get to know them    compliment them and make it clear that you admire and appreciate them    some playful teasing is ok but never be mean or cruel and then act as if it was a joke because that will only turn them off of you   hug them at lunchtime or something but not every hour of the day    text them a little bit after you saw each other
585,halter and tie your horse reach over the horseâs head pull the bridle up rub their gums
586,rub your bit in peppermint oil make sure the bit is the right temperature give your horse a treat speak to your horse in a calming tone
587,call a veterinarian study their body language check your equipment switch your bits
588,start a normal conversation begin asking casual questions flirt ask more intimate questions
589,see if sheâs presenting herself as open make note of her eye contact pay attention to small quirks
590,flirt via texting message on social media ask mutual friends
591,share more about yourself ask her out on a date be yourself
592,decide on the type of material you want choose between a bitless bridle and one with a bit decide on the weight of the material
593,do not stare do not giggle hysterically when your crush looks over at you avoid telling anyone that you have a crush on this person keep a diary if others say that your crush likes you just smile and say that s nice treat your crush exactly the same way as you treat all your acquaintances be real and show your authentic self
594,measure the crown piece and cheek piece measure for the length of the browband measure the throatlatch measure the noseband
595,put on the bridle to test for fit insert the bit adjust the bridle
596,see if he tries to impress you see if heâs jealous of the guys you hang out with see if heâs always looking for excuses to hang out with you see if he flirts with you see if he treats you differently from other girls see if he does favors for you observe his phone etiquette see if he asks you if you like anyone see if he talks about how he canât find the right girl see if heâs always finding subtle ways to compliment you see if he tries to find out about your plans see if he opens up to you see if he laughs more around you see if heâs always looking for excuses to touch you see if you can catch him staring at you see if he turns his body toward you when you talk see if he fidgets around you see if he preens around you see if his face lights up when you walk into a room see if he gives you his full attention when you talk
597,think about them say their name aloud look at a picture fall asleep practice
598,keep a dream journal notice the world around you fall asleep conjure your crush
599,look pretty be sweet to boys hang out with the girls from time to time be mysterious do nt be mean
600,be confident dress to impressthere is no one way to dress well part of this step is being able to figure out what your style is try a new hairstyle confide in your friends seek out opportunities to be around him smile introduce yourself by saying hi break the ice with him make your attraction apparent to your crush set up an opportunity for deeper interaction be kind and friendly get to know your crush through inquisitive conversation find your common interests make your attraction more apparent win your crush over with flirting confess your feelings
601,be yourself be sporty be funny and make jokes show your sensitive side do nt act superior to girls be mature
602,look approachable flirt express affection be confident have a good reputation make the first move do nt get nervous make a good first impression take care of your looks smile do nt be annoying be friendly and of course be yourself
603,put the saddle on the horse pull the buckle up against the stirrup bar take hold of the stirrup buckle and iron pull the stirrup to your left arm adjust the stirrup if necessary repeat for the other stirrup check the stirrup length after mounting adjust the stirrup leather if necessary put your feet in the stirrup irons check that your stirrups feel even on both sides
604,talk with them touch them but not in an inappropriate way laugh at almost all their jokes help them get involved start seeing them outside of school ask for their number or email address do nt ever tune them out compliment them have them over to your house for a study date pull them aside and say i heard a rumor spreading that you like me consider just passing a note to them saying that you like them    if you do nt know them well and you are shy have a friend tell them you like them hang around them with your friends or alone have a friend eavesdrop a bit on them when you leave the room to see if the say anything about you when you re out of range
605,try different clothes get to know your crush do nt be afraid to approach your crush do nt half dress or go all paris hilton do nt make it obvious that you like your crush try not to tell anyone about your crush
606,be noticeable be positive be nice be clean be yourself be confident wear nice clothes act like you do nt care be easygoing and approachable let your crush see you with other guysgirls talk to him or her get to know him or her more find common interests be a good friend create trust give him or her space flirt afterwards
607,take a deep breath put a smile on your face laugh be hygienic be friendly and warm when you re ready let the secret out
608,do nt come on too strong but try to get his or her attention be outgoing show off use your eyes look and smell your best start a conversation
609,if you like himher make sure you re nice to them be friends with this person get him wanting you be approachable if he does nt ask you to go see a movie or go to the dance or whatever ask him if nothing works for that date if he says yes tell him all the details and when you re getting ready for this event dress appropriately if he thinks that these are just two friends hanging out try to show him its not try to not run out of things to say after around 3 or so get togethers when you get to know him he gets to know you its time to show your feelings if he says i like you back then yay if he says he likes someone else move onsay oh okay and check your watch or phone
610,learn about your crush find a common interest spend time together be positive
611,make eye contact smile be yourself make contact
612,accept your feelings breathe focus on the positiveif youâre hiding your feelings from your crush you have a reason for doing so avoid negative selftalkwhen you have a negative thought try to immediately replace it with a positive one
613,avoid too much eye contact unfollow their social media accounts limit your interactions avoid unnecessary physical contactit can be tempting to âaccidentallyâ brush up against your crush
614,speak in a calm voice have a few topics in mind to talk about smile and act natural
615,distract yourself find a different way to express your emotionsrepressing feelings for a crush can be really hard try a new hobbywhen youâre busy learning something new and interesting your crush might not seem like such a big deal anymore
616,first find out if the person you like is single or not if they have never spoken to you before its best to introduce yourself first get to know the person just a little better before you get too worked up about them   you never know you might dislike them once you know them better show an interest in this person talk to himher regularly flirt with them but leave a sense of mystery get to know his friends   but not too well make an effort to talk about things he likes and loves lastly be yourself
617,smile maintain good body language do nt be shy befriend your crush ask your crush questions flirt impress stay patient look your finest ask out your crush follow up after the date continue to engage remind your crush of your interest
618,look your best be around your crush flirt with eye contact build common interests with your crush display positive body language when youâre around your crush slow down your speech when talking to your crush flirt with the person you like buy a gift offer to do things for the person you like ask for a date
619,acknowledge it consider taking some time away from them start looking around for new crushes try to just be friends if being just friends seems like it is nt working or is nt something that could work ask yourself if you want to be friends take care of yourself nurture your selfesteem
620,say hello try to hang out with the person get them talking about themselves make him or her laugh be nice to him or her offer the person a compliment ask if you can talk or hang out outside of school imply you d like to hang out express your feelings know its okay to be embarrassed talk about it with the person ask if you can start kissing kiss away
621,be yourself be realistic look good spend some time around your crush help your crush loan things or share things with your crush make conversation be nice and be kind at all times flirt a little compliment your crush break the touch barrier invite your crush somewhere in a group work up the courage to ask your crush out
622,understand the risks ask for a conversation pick a neutral location be honest accept their response
623,take the lead demonstrate your feelings flirt do something new together
624,initiate physical contact cautiously take physical intimacy slow donât overdo it be patient
625,see where your crushâs eyes go when the person he may like walks into the room see if your crush is more likely to be somewhere if the other person is there see if your crush just naturally gravitates toward the person he may like see if your crush preens around the person he may like see if he tries to break the touch barrier with the person he may like see if your crush tries to impress the person he may like see if your crush talks about the person he may likeâa lot see if your crush starts to blush or looks embarrassed when the other person comes up see if your crush gets nervous and starts stammering when the person he may like talks to him see if your crush laughs extra hard at everything the person he may like says see if your crush sounds more guarded around the person he may like see if you can spot the chemistry when your crush talks to the person he may like do some social media sleuthing ask his friends ask your friends ask the person you think your crush likes whatâs going on ask your crush
626,ask them casually ask friends ask your crushâs friends
627,do nt play hard to get if you want to start a conversation with your crush but you re scared of approaching himher you do nt have to be nice to your crush try to be a mature person if you do nt have anything in common find something look nice conversation is incredibly important if you re in class talk to him about the lesson or something he would be interested in if heshe is interested in you you might notice them looking at you a lot or staring treat himher like you would treat a friend
628,use an invitation to get their address find out their mode of transportation sneak a peak at their driverâs license offer to pick them up
629,look at their locations check a directory look up your crushâs parents
630,check the requirements for horse shows start with a snaffle measure the horses mouth choose the ring shape choose a mouthpiece check the mouthpiece comfort
631,start on the internet move it to real life get to know them better and remember things about them open up a bit at a time to this person integrate your friend groups and get to know his or her friends hang out in group settings at first do nt get lost in the group hang out oneonone occasionally keep it simple do nt back down allow them to think about it prepare yourself for either response
632,decide whether a stronger bit is appropriate consider your own riding ability choose the bit train the horse without a bit
633,take good care of yourself smell amazing dress great act confident follow your passions learn a new skill be social live your life spend time with them get to know them share their passions support them stay calm speak up be friendly listen to them do nt scare them or act too weird avoid drama just ask ask them in private have a clear plan do nt worry about rejection
634,take note of heavy eye contact see how close he gets to you look at his hand gestures pay attention to awkward behavior see if he mirrors your behavior
635,find out hisher name if you guys go for the same extra curricular activity eg the next step is finding out the background things such as hisher friends you could be close to where heshe is standing and casually talk with your friends while heshe talks to theirs if heshe has a social networking site eg google their full name if you know his parents names go to whitepages on the internet and search never pretend you are someone else and start a fake conversation because you can always stuff up
636,be up front ask about their love life ask about your friend in a platonic way
637,think about whether you have persistent and intrusive thoughts about one person discover if you have intense swings in emotion realize that you are fantasizing about an unrealistic future find out you desire one person consider whether you have sexual fantasies about that person discover whether you only see the good in that person
638,notice if she follows you on social media watch for text messages that do nt have any real meaning watch for gentle teasing look for a cleaned up appearance watch for special gifts see how available she is to you pay attention to compliments
639,find out what that person says about you to friends ask your friends what they think be direct and ask him
640,examine body language watch for eye contact look at their social media communication look for compliments listen for references on their availability understand different kinds of flirts talk to your crushs friends
641,give them affirmations help them improve listen to their concerns
642,see the truth about your differences find information about how heshe feels about you discover most everything about the other person evaluate the way this person fits into your life decide whether to cut the relationship off or try to make it work think about how long it has been
643,love yourself first complement the other person act out your love play on a team together
644,know how physical attraction works understand the messages behind body language check out his body positioning watch how he interacts with his friends observe his physical responses to being around you look at his eyes watch his smile keep an eye out for touching
645,listen to whether he looks for common ground with you see if he asks questions about you pay attention to how he responds to your cues notice whether he does favors for you
646,be confident signal your interest with body language practice what to say at home ask him out
647,embrace the new feelings express your feelings creatively observe and admire your crush from afar keep your crush a secret
648,take special care of your appearance say hello and be friendly tell your friends about your crush become friends with your crush if you re not already friends with them
649,find out if your crush likes you too ask your crush on a date remember that sometimes having the crush is the best part
650,take your dream girl to her comfort zone make an effort to be charming try the spontaneous approach try the permission approach try the moving in approach try the prop kiss forget about rejection be ready to kiss
651,realize that usual flirting techniques may not work be direct with him ask about his special interests give him opportunities to help you admit your crush when the time feels right ask him out do not rely completely on autism stereotypes be clear about your feelings along the way love him for who he is autism and all
652,do nt take advantage of his interest in you take him aside and clearly tell him how you feel continue hanging out as much as you d like consider giving him a little space if he seems to be having a hard time set limits as needed tell him if he s doing something you do nt like treat him with compassion
653,get the right attitude understand that its going to require effort to control your feelings communicate with the person use body language but do nt overdo it drop hints be original with dates know that the worst that can happen is that your crush says no if you realize after a while that you do nt really want to go out with this person you simply want to be friends stop the flirting make a list of things about this person that you do nt like stay away from this person if the crush asks you out say no
654,give a simple reason prepare yourself for awkwardness talk it out be firm
655,refer back to your ethics bring up jeopardizing your job take the blame talk to a supervisor
656,suggest you become friends be honest stay kind
657,relax focus on the conversation look forward to another activity after eating seek therapy if your anxiety is overwhelming keep trying
658,chew with you mouth closed swallow before you talk cover your mouth with a napkin
659,avoid foods that are messy beware of foods that have too much crunch stay fresh not stinky choose a comfortable portion size
660,recognize if you have a crush accept your feelings realize there s nothing wrong with crushes determine the best course of action be wary
661,recognize that rejection does nt determine your worth give yourself time to be sad take some space have fun talk to someone about your feelings
662,start flirting watch their reactions and behavior ask a trusted friend for advice tell your crush your feelings
663,identify your feelings and their source root out fixation write a journal allow yourself to feel your feelings take a brief break to regain composure tell your crush coach yourself through difficult moments breathe
664,see if your friend is suddenly interested in your romantic life see if your friend has hinted that they want to date you see if your friend has been complimenting you a lot more
665,practice thought saturation distract yourself find and combat triggers write two letters condition opposite responses to negative thoughts exaggerate your greatest fear reach out to your support group
666,understand that having a crush creates a whirlwind of feelings be aware of how the surreal feelings surrounding having a crush on someone can bring about your discomfort get to know the person first spend time together find out what talents and skills your crush has and what flaws and vices he or she has avoid shadowing or crowding your crush treat all of the getting to know you stage as a slow but even process realize that asking someone out takes bravery practice asking before you actually do it be respectful of your crushs space and pace realize that being rejected is not the end of the world
667,see if your friend asks you to hang out solo more see if your friend pays special attention to you in group situations see if your friend is more shy around you
668,see if your friend has started caring more about their looks around you see if your friend has become jealous around you see if your friend just seems to be around more often see if your friendâs body language has changed
669,give your friend the perfect opportunity to tell you ask your mutual friends ask your friendâs friends ask your friend
670,admit that you have a crush on someone allow yourself to feel sad commit to moving on focus on your studies stop thinking about your teacher romantically limit your interactions with your teacher utilize ifthen planning speak with a licensed professional talk with your friends transfer out of the class distract yourself with extracurricular activities spend time with friends go somewhere new date someone new
671,first off make sure that your relative or friend is going out with your crush now that you are sure try to find out if this is a one off fling or something a bit more longterm you now know that your crush is taken take in a deep breath and count to ten try as much as you can to avoid catching sight of them at any cost hang around with other good mates and if you really feel like it tell another close and trusted friend about how you feel still be friends with your mate   it is nt her fault she fancies your crush get involved with other activities so you can meet new guys be just mates with your crush
672,first make it simple by holding hands ask if he is nervous for any reason stare deeply into his eyes grasp his hands gently and put them around your waist gently pull him closer to you and put your hands around his neck lean in tilt your head to the right slightly and he will hopefully respond and tilt his head to your left then kiss for a few seconds then gently pull away
673,first off know that you wo nt usually pass out or faint unsure of how to kiss keep your lips soft and kissable make sure you re on good enough terms with your crush that kissing is okay with them after you ve made sure they re comfortable with it hint for one kissing is a two way street   both people need to be engaged and willing if you get nervous relax take a breath when they exhale you ll literally take their breath away    focus on the kiss after the kiss break away by just a few inches and smile to let them know you liked it
674,practice good hygiene try a new activity together get him alone create an intimate environment break the physical barrier snuggle in make steady eye contact flirt play fight tell him youâre nervous ask him to kiss you
675,say goodbye if possible let yourself cry be easy on yourself give yourself a âwallowingâ time limit say yes to invitations start a project enjoy hobbies close the chapter remember your options embrace the learning experience
676,look for signs know your limits make sure the person is ready follow their lead
677,ask the person who dared you if they are serious about it decide if you want to accept the dare ask the person if you can kiss them freshen your breath take some deep breaths talk to the person youâre going to kiss move in for the kiss slowly place your hand on the back of the head and pull it forward gently tilt your head to the right be gentle kiss for the right amount of time end the kiss smile donât overthink it act confidently let it go
678,freshen your breath set the mood make sure your partner is ready remember to avoid some kissing pitfalls make physical contact move closer until your faces are just inches apart kiss pull away go in for another kiss if it feels right do nt be disappointed if it does nt go well
679,research what s playing pick a movie consider the genre ask her for input plan to meet early play a game offer to buy refreshments choose your seat make sure your lips are smooth carry breath mints wait through the beginning make eye contact hold her hand feel out the mood initiate the kiss gauge what her reaction is take kissing breaks compliment her
680,talk consider the timing keep it private move in kiss him evaluate
681,look deep in hisher eyes do nt just look down or away â hold his gaze kiss actively use your hands smile at him when the kiss is over
682,start dancing make sure it is a slow song unless you both want to kiss to a deathmetal scream song    get in position    girls shift arms a little but still keep behind neck make sure partner is comfortable with all of this kiss enjoy the moment make sure your breath smells good always carry a mint around    after the kiss    girls lay your head on his chestshoulder till the end of the song
683,be social happy and confident try to hang out with them during recess join their group for class projects sit with them at lunch go out of your way to talk to them and be nice to them
684,talk to them about how they feel about kissing think about how they treat you if the person doesnât like you move on look at their body language and see how they act act confidently when youâre around them
